step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
142,2,546.57,9018.0,8471.43,4653142.96,4653689.53,0
187,2,1909.2,21917.72,20008.52,1839067.97,1840977.17,0
212,2,4458.45,15703.0,11244.55,255360.3,259818.74,0
180,2,779.44,7067.0,6287.56,26843.47,27622.92,0
143,2,1970.93,530.0,0.0,2572153.0,2574123.93,0
360,2,683.93,12285.0,11601.07,1119590.6,1120274.53,0
206,2,1537.62,19714.0,18176.38,466289.79,467827.41,0
298,2,2002.28,22062.0,20059.72,9537375.72,9539378.0,0
304,2,6427.75,1864.0,0.0,1540336.32,1546764.07,0
164,2,3836.43,8185.0,4348.57,2572612.98,2576449.41,0
280,2,1853.88,128276.44,126422.56,443884.64,445738.52,0
403,2,821.04,275.0,0.0,247282.11,248103.15,0
163,2,7124.76,5765.67,0.0,279731.89,286856.66,0
213,2,1348.22,52972.74,51624.53,167912.2,169260.42,0
193,2,7784.1,36163.0,28378.9,2414594.97,2422379.06,0
15,2,4379.75,5980.33,1600.58,151710.89,156090.64,0
323,2,7313.71,0.0,0.0,872923.61,880237.32,0
404,2,3528.96,0.0,0.0,135075.66,138604.63,0
328,2,37545.07,235390.0,197844.93,1621407.84,1658952.91,0
209,2,3327.42,0.0,0.0,1984011.07,1987338.49,0
11,2,4861.26,82102.0,77240.74,360176.96,345201.39,0
37,2,3806.76,115423.0,111616.24,86770.09,90576.85,0
394,2,6147.33,49373.0,43225.67,4469100.36,4475247.69,0
42,2,3301.91,27322.0,24020.09,3136663.54,3139965.45,0
141,2,1424.65,27867.0,26442.35,230753.01,232177.66,0
373,2,8873.95,20844.0,11970.05,435154.49,444028.44,0
251,2,4094.61,21143.0,17048.39,132284.03,136378.64,0
403,2,1362.09,3524.0,2161.91,23633722.42,23635084.5,0
182,2,1536.02,29820.0,28283.98,782254.25,783790.27,0
550,2,3413.26,17101.0,13687.74,24379.5,27792.76,0
236,2,3388.05,335762.0,332373.95,2137677.39,2141065.45,0
45,2,360.93,5101.0,4740.07,163708.84,164069.78,0
15,2,269.92,123009.0,122739.08,254741.59,255011.51,0
353,2,1975.78,72154.0,70178.22,17500.1,19475.88,0
378,2,3161.41,21349.0,18187.59,89814.73,92976.15,0
207,2,2365.96,0.0,0.0,751557.2,753923.16,0
263,2,2954.93,1020.0,0.0,559031.76,561986.69,0
260,2,784.16,0.0,0.0,9827439.55,9828223.71,0
211,2,1143.3,336621.9,335478.6,244021.7,245165.0,0
136,2,2408.42,358105.0,355696.58,262041.62,264450.04,0
356,2,3389.03,534.0,0.0,5615975.17,5619364.19,0
308,2,2306.1,11976.0,9669.9,127632.95,129939.06,0
347,2,7937.91,92262.0,84324.09,818074.47,826012.38,0
262,2,12394.28,0.0,0.0,15535.17,27929.45,0
177,2,7610.91,0.0,0.0,6682760.33,6690371.24,0
265,2,866.03,21342.0,20475.97,579582.73,580448.76,0
168,2,7193.01,78336.0,71142.99,109158.48,116351.49,0
182,2,9928.41,20949.0,11020.59,149640.8,159569.21,0
44,2,5119.77,11283.0,6163.23,2466770.97,2471890.74,0
478,2,690.44,105839.0,105148.56,40286.42,40976.85,0
304,2,1165.54,25037.0,23871.46,14354.63,15520.17,0
161,2,38565.41,53659.0,15093.59,109419.84,147985.25,0
212,2,3265.67,167296.24,164030.56,1904945.18,1908210.85,0
404,2,1558.83,55663.97,54105.14,4026029.54,4027588.37,0
327,2,15766.1,248888.0,233121.9,42254.84,58020.94,0
288,2,3222.47,21985.0,18762.53,710553.19,713775.66,0
331,2,2476.77,33515.0,31038.23,110923.77,113400.54,0
180,2,3022.5,760.0,0.0,1033143.47,1036165.97,0
181,2,5048.77,154498.0,149449.23,6223451.66,6228500.43,0
322,2,24.64,32526.0,32501.36,171909.07,171933.71,0
281,2,3285.12,8927.0,5641.88,2694256.55,2697541.67,0
18,2,4878.0,72671.0,67793.0,118714.23,123592.23,0
522,2,4075.77,0.0,0.0,220138.56,224214.33,0
166,2,742.93,12928.0,12185.07,1529136.87,1529879.8,0
326,2,2045.96,15185.0,13139.04,449397.77,451443.73,0
97,2,4677.16,38872.0,34194.84,562642.58,567319.74,0
214,2,5280.41,21691.0,16410.59,564341.37,569621.78,0
306,2,4835.03,62617.0,57781.97,2199373.26,2204208.29,0
327,2,26444.37,0.0,0.0,2422764.93,2449209.3,0
544,2,3275.7,2619.0,0.0,323602.48,326878.18,0
594,2,1618.3,0.0,0.0,61033.72,62652.02,0
141,2,2278.64,663303.0,661024.36,3256833.47,3259112.11,0
661,2,1637.26,1134.0,0.0,937806.17,939443.43,0
332,2,797.03,10435.0,9637.97,457230.24,458027.27,0
141,2,5899.28,29670.0,23770.72,152316.3,158215.58,0
154,2,4244.91,21431.0,17186.09,2166808.89,2171053.79,0
186,2,1631.07,0.0,0.0,2508281.77,2509912.84,0
256,2,27086.32,28262.0,1175.68,906659.97,933746.29,0
403,2,1056.72,0.0,0.0,1396802.45,1397859.17,0
19,2,4286.71,20940.0,16653.29,53166.81,57453.52,0
179,2,2289.96,9009.0,6719.04,788552.86,790842.82,0
299,2,38269.27,181236.0,142966.73,271364.28,309633.55,0
300,2,4027.54,4338.0,310.46,38408.6,42436.14,0
347,2,6661.21,0.0,0.0,214471.01,221132.22,0
346,2,3113.59,20821.0,17707.41,149692.3,152805.89,0
333,2,3903.84,0.0,0.0,4146742.91,4150646.75,0
370,2,3692.19,146682.15,142989.96,3637148.96,3640841.15,0
259,2,2211.96,50990.0,48778.04,430362.13,432574.09,0
353,2,6261.66,0.0,0.0,323119.42,329381.08,0
328,2,4257.01,12060.0,7802.99,406960.13,411217.14,0
261,2,11962.84,9.48,0.0,298566.46,310529.3,0
48,2,4834.39,58732.0,53897.61,4744919.26,4749753.65,0
311,2,4908.71,348783.0,343874.29,1195768.42,1200677.13,0
188,2,1570.84,11641.0,10070.16,3682305.65,3683876.49,0
230,2,5718.03,24529.0,18810.97,57504.64,63222.67,0
95,2,2716.95,32895.0,30178.05,2875879.3,2878596.25,0
258,2,1925.14,0.0,0.0,2881275.83,2883200.96,0
399,2,3505.22,30732.0,27226.78,1379465.63,1382970.85,0
161,2,18900.86,632678.52,613777.67,698744.7,717645.55,0
383,2,763.47,0.0,0.0,381454.01,382217.49,0
395,2,858.96,142.0,0.0,286173.79,287032.75,0
229,2,651.34,0.0,0.0,522094.94,522746.28,0
323,2,6935.95,18536.0,11600.05,59776.46,66712.4,0
304,2,2212.4,0.0,0.0,308022.43,310234.83,0
505,2,1471.06,72410.0,70938.94,60701.53,62172.59,0
17,2,3809.75,0.0,0.0,3148330.51,3208087.16,0
156,2,7111.04,37928.0,30816.96,110539.44,117650.48,0
348,2,4655.17,61387.0,56731.83,24765.9,29421.07,0
139,2,3265.51,21594.0,18328.49,25678.21,28943.72,0
298,2,711.69,13767.0,13055.31,74400.92,75112.61,0
132,2,7040.3,11876.0,4835.7,408533.28,415573.57,0
134,2,223.19,36900.0,36676.81,1238305.61,1238528.8,0
254,2,6434.43,0.0,0.0,141883.62,148318.05,0
349,2,1428.76,5691.0,4262.24,115436.68,116865.44,0
325,2,2657.71,217601.53,214943.82,1335817.03,1338474.73,0
207,2,8331.53,57312.0,48980.47,117501.78,125833.32,0
692,2,3599.91,333207.0,329607.09,18906.6,22506.5,0
185,2,18996.03,534.0,0.0,218943.42,237939.45,0
42,2,5537.49,51187.0,45649.51,79298.1,84835.58,0
121,2,1702.39,20176.0,18473.61,278718.98,280421.37,0
718,2,425.65,4046.0,3620.35,3009282.73,3009708.38,0
287,2,7955.05,5531.0,0.0,2985130.88,2993085.93,0
518,2,1470.78,10504.0,9033.22,190738.06,192208.84,0
132,2,1861.21,0.0,0.0,801442.87,803304.08,0
167,2,13097.85,897.0,0.0,121076.94,134174.79,0
42,2,8696.62,0.0,0.0,27350.15,36046.77,0
369,2,5467.04,109386.0,103918.96,51644.74,57111.78,0
161,2,20699.77,6895.0,0.0,7242747.67,7263447.45,0
256,2,1314.08,0.0,0.0,4740567.59,4741881.66,0
278,2,3557.85,20249.0,16691.15,767097.29,770655.15,0
324,2,5791.71,10925.0,5133.29,108025.12,113816.83,0
239,2,3938.31,0.0,0.0,81948.63,85886.95,0
13,2,4006.4,443527.81,439521.41,11766764.25,11770770.65,0
144,2,229.72,26303.0,26073.28,2668594.33,2668824.05,0
193,2,5414.55,10111.0,4696.45,117799.83,123214.38,0
155,2,5435.14,5063.0,0.0,31360.61,36795.75,0
20,2,10887.21,3880.0,0.0,219339.53,230226.73,0
164,2,2677.86,38586.0,35908.14,2307618.52,2310296.38,0
1,2,4510.22,10256.0,5745.78,10697.0,0.0,0
290,2,12843.95,85065.0,72221.05,165300.73,178144.68,0
47,2,7591.53,26256.0,18664.47,113008.71,120600.24,0
375,2,3929.19,10037.0,6107.81,184176.76,188105.95,0
140,2,2903.67,549037.76,546134.09,3080649.93,3083553.6,0
253,2,157994.61,169825.0,11830.39,1800205.45,2435929.16,0
237,2,1617.96,20069.0,18451.04,4189632.6,4191250.56,0
10,2,2753.16,206334.19,203581.03,1490538.21,1493291.37,0
408,2,2057.29,1339.0,0.0,680949.64,683006.93,0
212,2,5575.8,24057.0,18481.2,1012501.6,1018077.4,0
132,2,22630.23,96127.0,73496.77,1090542.45,1113172.68,0
303,2,968.69,20554.0,19585.31,1687754.3,1688722.99,0
375,2,1590.15,10486.0,8895.85,36047.57,37637.72,0
254,2,3499.52,249700.5,246200.98,426397.97,429897.49,0
186,2,1469.88,118173.0,116703.12,4464.11,5933.99,0
402,2,5627.2,0.0,0.0,40549.94,46177.15,0
402,2,689.35,0.0,0.0,283688.17,284377.51,0
257,2,2846.73,13630.0,10783.27,1498174.19,1348622.27,0
208,2,1719.91,21343.0,19623.09,19409393.73,19411113.64,0
358,2,453.38,849.0,395.62,50330.62,50783.99,0
10,2,4613.06,195149.85,190536.79,1162298.93,1166911.99,0
179,2,6406.68,90342.0,83935.32,2239370.71,2245777.39,0
20,2,4815.94,677496.99,672681.05,41919.26,46735.2,0
329,2,25768.68,16742.0,0.0,34171.09,59939.77,0
309,2,553.74,21129.0,20575.26,19700.25,20254.0,0
18,2,1636.41,10844.0,9207.59,732076.18,733712.59,0
398,2,1062.03,31640.0,30577.97,2105081.55,2106143.58,0
589,2,2997.87,16033.0,13035.13,11368901.1,11371898.96,0
22,2,2517.18,21666.0,19148.82,121270.25,123787.43,0
182,2,870.04,225614.22,224744.17,205886.98,206757.03,0
138,2,2648.69,65557.0,62908.31,2328136.98,2330785.68,0
235,2,9788.42,0.0,0.0,51488.41,61276.83,0
139,2,452.4,0.0,0.0,441637.04,442089.44,0
259,2,864.3,271704.0,270839.7,154520.76,155385.06,0
35,2,2649.32,15187.0,12537.68,49712.0,52361.32,0
240,2,3428.72,986.0,0.0,590346.54,593775.26,0
550,2,1693.28,5073.0,3379.72,603757.02,605450.3,0
280,2,959.2,50012.0,49052.8,49520.0,34727.05,0
370,2,13335.86,21134.0,7798.14,39447.26,52783.12,0
129,2,1409.83,484022.0,482612.17,1228704.98,1230114.81,0
138,2,1186.33,15918.0,14731.67,569792.71,570979.04,0
163,2,841.41,47969.81,47128.4,754360.83,755202.24,0
169,2,2731.73,32333.0,29601.27,127327.28,130059.01,0
209,2,2311.29,22188.0,19876.71,1480553.48,1482864.77,0
351,2,5727.05,39950.0,34222.95,807142.38,812869.43,0
336,2,1240.24,23772.0,22531.76,725533.35,726773.59,0
1,2,1393.46,100068.0,98674.54,26446.0,318637.36,0
397,2,441.16,775.0,333.84,1269455.64,1269896.8,0
217,2,4078.46,50873.0,46794.54,14232.26,18310.72,0
275,2,2562.27,0.0,0.0,1600168.63,1602730.91,0
393,2,25261.77,33750.0,8488.23,450839.25,476101.03,0
136,2,6249.79,195398.4,189148.61,334446.74,340696.53,0
381,2,13883.42,53314.0,39430.58,260776.56,274659.98,0
264,2,1074.5,50214.0,49139.5,171856.71,172931.21,0
382,2,6089.32,103789.0,97699.68,73875.81,79965.13,0
214,2,17008.07,507838.0,490829.93,110369.2,127377.27,0
207,2,11778.67,0.0,0.0,142194.65,153973.31,0
255,2,2906.75,6565.0,3658.25,375401.77,378308.53,0
159,2,12328.31,37592.0,25263.69,1484177.81,1496506.12,0
36,2,7012.1,118.0,0.0,655741.54,610282.56,0
402,2,3420.16,155511.0,152090.84,64050.9,67471.07,0
400,2,2088.63,113.0,0.0,10271155.9,10273244.52,0
22,2,3491.92,78968.78,75476.87,56428.53,59920.44,0
204,2,3294.73,0.0,0.0,36675.26,39969.99,0
179,2,11193.08,0.0,0.0,48760.37,59953.45,0
283,2,3775.31,9754.6,5979.29,62914.0,0.0,0
329,2,36.51,0.0,0.0,19466.57,19503.08,0
209,2,7323.97,14847.0,7523.03,24792.63,32116.61,0
164,2,4108.37,20555.0,16446.63,109103.19,113211.56,0
302,2,8306.51,10877.0,2570.49,25452.48,33758.99,0
40,2,4279.31,74635.0,70355.69,162380.19,166659.5,0
400,2,2259.18,30093.0,27833.82,662238.45,664497.62,0
301,2,11085.15,204027.0,192941.85,5730134.84,5741219.99,0
8,2,3291.87,104142.79,100850.92,82337.0,334192.8,0
407,2,4826.73,33785.0,28958.27,120326.83,125153.57,0
257,2,1744.53,230173.63,228429.1,542975.94,544720.47,0
354,2,9492.22,54905.0,45412.78,40175.72,49667.94,0
280,2,2625.99,0.0,0.0,147581.64,150207.63,0
282,2,2603.75,0.0,0.0,312883.75,315487.5,0
132,2,18191.93,51844.0,33652.07,1840358.58,1858550.51,0
287,2,266.36,40799.0,40532.64,405872.7,406139.06,0
210,2,4186.36,0.0,0.0,87105.32,91291.68,0
273,2,1216.48,54517.0,53300.52,785126.33,786342.81,0
324,2,1375.52,100141.0,98765.48,36982.19,38357.71,0
259,2,3069.26,60339.0,57269.74,12124.0,15193.26,0
526,2,1238.78,226050.0,224811.22,314101.66,315340.44,0
214,2,5687.56,268874.76,263187.2,483998.07,209793.63,0
694,2,1527.32,11759.0,10231.68,311019.51,312546.82,0
396,2,5819.21,26724.0,20904.79,7169722.07,7175541.28,0
154,2,9133.37,51180.0,42046.63,65489.18,74622.56,0
156,2,5557.1,70665.0,65107.9,829676.24,835233.34,0
163,2,592.64,33915.0,33322.36,229058.58,229651.22,0
43,2,4308.2,0.0,0.0,35141.1,39449.3,0
155,2,1807.82,0.0,0.0,234042.87,235850.69,0
312,2,2623.72,113796.0,111172.28,62454.03,65077.75,0
322,2,2889.87,17142.0,14252.13,162746.35,165636.22,0
349,2,668.66,107503.0,106834.34,714525.93,715194.58,0
402,2,1012.49,5127.0,4114.51,505971.84,506984.33,0
96,2,1134.2,15410.0,14275.8,2268515.41,2269649.61,0
596,2,5181.59,5013.0,0.0,11214436.09,11219617.67,0
158,2,1051.47,0.0,0.0,1787313.26,1788364.73,0
230,2,662.7,33706.11,33043.41,420445.0,421107.7,0
551,2,219.56,64514.0,64294.44,198482.67,198702.22,0
288,2,6388.79,204282.0,197893.21,219536.95,225925.75,0
354,2,8004.67,15787.52,7782.85,1202526.15,1210530.82,0
348,2,15414.96,12224.0,0.0,1636191.35,1651606.31,0
158,2,786.23,6047.0,5260.77,508959.79,509746.02,0
160,2,6650.06,74490.0,67839.94,1474720.18,1481370.24,0
372,2,1693.84,168222.0,166528.16,313168.73,314862.57,0
397,2,11621.01,1610.0,0.0,578338.88,589959.89,0
208,2,6562.8,1393.0,0.0,3690563.7,3697126.5,0
17,2,11014.97,204.0,0.0,370618.4,381633.37,0
282,2,1004.81,578.0,0.0,2690793.47,2691798.28,0
355,2,1895.08,34819.0,32923.92,430976.4,432871.48,0
177,2,7335.03,56495.0,49159.97,4766293.31,4773628.34,0
328,2,7691.54,0.0,0.0,101601.75,109293.29,0
177,2,4190.48,272307.0,268116.52,141970.45,146160.93,0
377,2,3470.43,50229.0,46758.57,6109336.68,6112807.12,0
180,2,1087.36,302418.0,301330.64,576227.56,577314.92,0
280,2,361.38,19193.8,18832.42,598218.45,598579.84,0
384,2,4478.55,52042.0,47563.45,1581874.16,1586352.71,0
308,2,1427.92,0.0,0.0,8447400.59,8448828.51,0
210,2,2440.15,109123.0,106682.85,1340009.54,1342449.7,0
400,2,1403.85,0.0,0.0,868317.06,869720.91,0
134,2,1745.75,42164.0,40418.25,51258.49,53004.24,0
12,2,4514.35,5108.0,593.65,1231972.47,1153780.54,0
22,2,4438.85,113729.02,109290.17,524466.63,528905.49,0
20,2,349.97,102819.0,102469.03,441490.0,441839.97,0
335,2,10000.41,0.0,0.0,739420.43,749420.84,0
589,2,696.15,40100.0,39403.85,2593377.71,2594073.86,0
330,2,1444.58,106499.0,105054.42,63903.47,65348.05,0
129,2,5354.89,18781.0,13426.11,5928425.52,5933780.41,0
256,2,59461.25,69880.0,10418.75,1031206.74,1090667.99,0
348,2,12647.85,20919.0,8271.15,54008.04,66655.89,0
371,2,2499.54,55370.0,52870.46,10182490.63,10184990.17,0
204,2,5226.46,72353.01,67126.55,965227.96,970454.41,0
2,2,4241.78,57664.0,53422.22,16874643.09,16684929.93,0
229,2,846.01,49742.0,48895.99,4435246.9,4436092.9,0
284,2,2184.54,48029.0,45844.46,149464.15,151648.69,0
277,2,7806.23,51374.0,43567.77,1140632.62,1148438.85,0
137,2,2464.12,25814.0,23349.88,199705.42,202169.54,0
180,2,2885.02,52370.0,49484.98,239232.67,242117.69,0
325,2,6779.42,0.0,0.0,370866.3,377645.71,0
330,2,3279.49,7203.0,3923.51,1289007.77,1292287.27,0
259,2,1572.99,51870.0,50297.01,29107.45,30680.44,0
307,2,2700.09,104399.0,101698.91,156441.28,159141.38,0
33,2,1418.26,544943.0,543524.74,32077.25,33495.51,0
355,2,8048.12,28863.56,20815.44,219627.91,227676.03,0
253,2,278659.08,2281.0,0.0,6618783.92,6897443.0,0
301,2,5882.14,9940.0,4057.86,115774309.71,115780191.85,0
311,2,1187.26,5045.0,3857.74,159530.71,160717.96,0
203,2,5131.88,0.0,0.0,5066726.32,4963473.93,0
374,2,3813.09,0.0,0.0,359332.97,363146.06,0
191,2,4995.2,2031.0,0.0,753372.96,758368.16,0
256,2,21411.96,105874.0,84462.04,268253.6,289665.57,0
355,2,4554.84,979.0,0.0,316366.99,320921.82,0
408,2,1828.74,5883.0,4054.26,11654.91,13483.65,0
164,2,4394.94,50518.0,46123.06,1145480.35,1149875.29,0
259,2,3886.82,25833.0,21946.18,582179.76,586066.58,0
11,2,547.98,1158277.75,1157729.77,9750.0,145462.07,0
357,2,9833.67,3103.64,0.0,2828154.37,2837988.04,0
231,2,1222.48,10266.0,9043.52,33132.27,34354.75,0
307,2,3290.02,11116.0,7825.98,218421.91,221711.93,0
9,2,7693.53,106919.0,99225.47,256301.63,120487.65,0
39,2,6397.64,50632.0,44234.36,36194.63,42592.27,0
137,2,2419.3,337049.0,334629.7,68341.59,70760.89,0
20,2,1033.34,187.0,0.0,83532.22,84565.55,0
290,2,5220.17,240279.0,235058.83,2432913.75,2438133.92,0
40,2,582.97,2826.0,2243.03,228120.72,228703.69,0
45,2,3828.28,130835.0,127006.72,75035.19,78863.46,0
337,2,5158.52,7010.0,1851.48,375151.91,380310.43,0
5,2,3768.1,65148.0,61379.9,10717.0,1772.04,0
19,2,17561.18,0.0,0.0,846490.04,960160.27,0
577,2,2200.37,106234.0,104033.63,1111272.5,1113472.86,0
205,2,1903.8,28036.0,26132.2,50360.0,0.0,0
38,2,6600.41,456959.0,450358.59,6904.37,13504.77,0
429,2,6478.06,50867.0,44388.94,855079.24,861557.29,0
35,2,3549.94,40530.0,36980.06,4915267.95,4918817.89,0
227,2,1641.55,51056.0,49414.45,66522.58,68164.13,0
276,2,5229.11,556.0,0.0,3216185.32,3221414.43,0
7,2,3317.29,49939.0,46621.71,200406.0,163013.28,0
23,2,4871.49,207613.0,202741.51,864527.45,869398.95,0
307,2,972.1,5722.0,4749.9,434470.94,435443.04,0
140,2,5162.52,296628.59,291466.07,258646.49,263809.0,0
401,2,2194.56,0.0,0.0,469372.16,471566.72,0
209,2,5818.01,0.0,0.0,1008009.17,1013827.17,0
299,2,47928.92,25450.0,0.0,642975.18,690904.11,0
304,2,6482.22,97719.0,91236.78,1985214.79,1991697.01,0
642,2,670.97,1302.0,631.03,10068473.29,10069144.26,0
142,2,4411.45,19138.0,14726.55,420618.73,425030.18,0
236,2,3532.48,11348.0,7815.52,1100338.36,1103870.85,0
257,2,4098.3,129742.59,125644.29,513244.18,517342.48,0
179,2,1780.96,268956.28,267175.32,169341.18,171122.13,0
96,2,5127.81,6191.0,1063.19,774424.04,779551.84,0
307,2,6868.25,3102.0,0.0,285724.5,292592.75,0
448,2,3775.63,99392.0,95616.37,238701.19,242476.82,0
369,2,7207.99,10892.0,3684.01,104082.0,111289.99,0
11,2,1904.83,9012.0,7107.17,613717.24,615622.07,0
379,2,4873.07,43840.53,38967.45,124670.1,129543.17,0
183,2,4340.68,0.0,0.0,4692895.55,4697236.24,0
259,2,967.86,53770.0,52802.14,212146.23,213114.08,0
209,2,2801.94,30462.0,27660.06,883995.5,886797.44,0
131,2,346.33,32158.0,31811.67,307078.77,307425.1,0
11,2,8518.46,0.0,0.0,605713.19,801552.41,0
14,2,2750.25,7078.0,4327.75,653337.3,656087.55,0
217,2,244.03,53.0,0.0,482236.84,482480.87,0
212,2,282.5,12561.0,12278.5,563945.93,564228.43,0
299,2,55344.56,75.0,0.0,4118622.76,4173967.32,0
46,2,4290.02,146810.0,142519.98,28207.37,32497.39,0
185,2,35565.97,285327.0,249761.03,1391046.75,1426612.73,0
276,2,3065.07,0.0,0.0,31951.69,35016.76,0
302,2,7268.97,31455.0,24186.03,374499.25,381768.22,0
240,2,4230.61,692.0,0.0,704781.0,709011.61,0
327,2,15567.27,71662.0,56094.73,338882.34,354449.6,0
590,2,1128.69,289029.0,287900.31,94116.08,95244.76,0
11,2,1904.76,205272.0,203367.24,148848.37,295080.85,0
140,2,3234.64,568608.95,565374.31,191687.6,194922.24,0
202,2,3494.96,0.0,0.0,2937746.37,3013526.82,0
139,2,4748.69,21457.0,16708.31,2266224.37,2270973.07,0
313,2,5115.13,10191.0,5075.87,1032625.19,1037740.32,0
386,2,77.47,34352.0,34274.53,1926668.12,1926745.59,0
33,2,3296.66,159859.79,156563.13,1254636.37,1257933.03,0
190,2,2359.48,30105.0,27745.52,371520.94,373880.41,0
260,2,2251.24,328.0,0.0,376174.65,378425.89,0
183,2,1013.54,181045.0,180031.46,316025.15,317038.69,0
187,2,3381.41,0.0,0.0,135627.43,139008.84,0
357,2,3510.49,2145.0,0.0,76378.96,79889.45,0
379,2,2760.5,44607.0,41846.5,361321.43,364081.93,0
157,2,1383.34,52788.0,51404.66,367987.03,369370.38,0
230,2,702.61,457612.0,456909.39,55065.56,55768.16,0
349,2,5337.38,11496.0,6158.62,337673.4,343010.78,0
301,2,5712.68,104919.12,99206.44,61931.82,67644.5,0
287,2,117.58,10863.0,10745.42,31383.17,31500.75,0
15,2,4451.43,6271.0,1819.57,4550114.71,4554566.15,0
263,2,3292.75,286.0,0.0,26726.25,30019.0,0
349,2,2430.29,61584.0,59153.71,682074.12,684504.41,0
157,2,3546.77,86.0,0.0,228301.3,231848.07,0
93,2,1503.96,99560.0,98056.04,457718.46,459222.42,0
21,2,3684.21,11554.0,7869.79,121751.46,125435.67,0
138,2,6017.99,22663.0,16645.01,62367.4,192517.53,0
522,2,9184.44,512048.0,502863.56,775482.78,784667.22,0
160,2,3006.62,22122.0,19115.38,8597849.87,8600856.5,0
301,2,2316.41,0.0,0.0,1979151.88,1981468.29,0
210,2,252.14,86560.0,86307.86,2935270.39,2935522.53,0
133,2,1125.63,113627.96,112502.33,9605799.9,9606925.53,0
408,2,695.47,30834.0,30138.53,1159039.6,1159735.07,0
334,2,5561.67,96114.0,90552.33,896873.87,902435.54,0
12,2,35283.97,121979.0,86695.03,262078.36,297362.33,0
9,2,6085.29,50311.0,44225.71,236532.23,0.0,0
395,2,2604.34,35938.17,33333.83,986533.82,989138.16,0
21,2,10184.42,149.0,0.0,1925696.95,1935881.36,0
205,2,1765.63,3271.65,1506.02,73133.28,74898.91,0
284,2,725.24,189667.0,188941.76,402088.9,402814.15,0
305,2,7401.22,2283.0,0.0,160943.3,168344.52,0
39,2,11844.86,41831.06,29986.19,843292.0,855136.87,0
134,2,2194.13,0.0,0.0,530187.18,532381.31,0
236,2,1418.74,26747.73,25328.99,689678.56,691097.31,0
278,2,4214.75,50252.0,46037.25,605161.84,609376.58,0
303,2,3502.72,80795.0,77292.28,151364.04,154866.76,0
161,2,1294.23,0.0,0.0,4761984.68,4763278.92,0
240,2,230.89,132716.0,132485.11,365522.22,365753.11,0
215,2,2622.66,29557.0,26934.34,371239.89,373862.55,0
397,2,4482.8,0.0,0.0,174634.8,179117.6,0
286,2,1318.51,14897.0,13578.49,152830.24,154148.75,0
159,2,4795.46,0.0,0.0,112995.26,117790.73,0
408,2,1040.64,16.0,0.0,446818.47,447859.11,0
281,2,1888.71,30459.0,28570.29,398620.38,400509.09,0
354,2,8657.35,181838.0,173180.65,140683.01,149340.36,0
304,2,1770.32,772.0,0.0,560706.78,562477.1,0
229,2,8308.92,52923.0,44614.08,75819.46,84128.38,0
589,2,1352.79,459.0,0.0,917009.21,918362.0,0
19,2,3248.78,0.0,0.0,851910.83,855159.6,0
393,2,96310.1,1561.0,0.0,783436.3,879746.39,0
140,2,3553.4,5284.02,1730.62,498248.78,554935.15,0
20,2,13201.93,21604.0,8402.07,385951.4,369961.75,0
380,2,3546.48,233612.0,230065.52,433136.46,436682.94,0
371,2,3687.79,149848.0,146160.21,24998775.2,25002462.99,0
238,2,3641.95,11031.0,7389.05,1922183.23,1925825.18,0
18,2,12054.33,69890.0,57835.67,251248.08,263302.41,0
153,2,9273.51,21536.0,12262.49,174375.7,183649.21,0
281,2,6012.37,10227.0,4214.63,36645.76,42658.13,0
360,2,953.69,101994.0,101040.31,952788.73,953742.42,0
164,2,2370.02,51843.0,49472.98,802426.69,804796.71,0
282,2,3133.49,0.0,0.0,3273682.23,3276815.72,0
